Date,State,Vehicle_Category,EV_Sales_Quantity
2023-06-28,Delhi,4-Wheelers,8
2023-06-28,Delhi,Bus,0
2023-06-28,Delhi,Others,10
2023-06-28,Goa,2-Wheelers,0
2023-06-28,Goa,3-Wheelers,13
2023-06-28,Goa,4-Wheelers,0
2023-06-28,Goa,Bus,3
2023-06-28,Goa,Others,7
2023-06-28,Gujarat,2-Wheelers,60
2023-06-28,Gujarat,3-Wheelers,30
2023-06-28,Gujarat,4-Wheelers,0
2023-06-28,Gujarat,Bus,0
2023-06-28,Gujarat,Others,12
2023-06-28,Haryana,2-Wheelers,51
2023-06-28,Haryana,3-Wheelers,13
2023-06-28,Haryana,4-Wheelers,10
2023-06-28,Haryana,Bus,1
2023-06-28,Haryana,Others,7
2023-06-28,Himachal Pradesh,2-Wheelers,47
2023-06-28,Himachal Pradesh,3-Wheelers,26
2023-06-28,Himachal Pradesh,4-Wheelers,17
2023-06-28,Himachal Pradesh,Bus,0
2023-06-28,Himachal Pradesh,Others,3
2023-06-28,Jharkhand,2-Wheelers,0
2023-06-28,Jharkhand,3-Wheelers,21
2023-06-28,Jharkhand,4-Wheelers,15
2023-06-28,Jharkhand,Bus,1
2023-06-28,Jharkhand,Others,0
2023-06-28,Karnataka,2-Wheelers,135
2023-06-28,Karnataka,3-Wheelers,47
2023-06-28,Karnataka,4-Wheelers,15
2023-06-28,Karnataka,Bus,5
2023-06-28,Karnataka,Others,15
2023-06-28,Kerala,2-Wheelers,0
2023-06-28,Kerala,3-Wheelers,22
2023-06-28,Kerala,4-Wheelers,16
2023-06-28,Kerala,Bus,3
2023-06-28,Kerala,Others,0
2023-06-28,Madhya Pradesh,2-Wheelers,41
2023-06-28,Madhya Pradesh,3-Wheelers,26
2023-06-28,Madhya Pradesh,4-Wheelers,10
2023-06-28,Madhya Pradesh,Bus,0
2023-06-28,Madhya Pradesh,Others,3
2023-06-28,Maharashtra,2-Wheelers,75
2023-06-28,Maharashtra,3-Wheelers,42
2023-06-28,Maharashtra,4-Wheelers,29
2023-06-28,Maharashtra,Bus,3
2023-06-28,Maharashtra,Others,0
2023-06-28,Manipur,2-Wheelers,31
2023-06-28,Manipur,3-Wheelers,27
2023-06-28,Manipur,4-Wheelers,15
2023-06-28,Manipur,Bus,1
2023-06-28,Manipur,Others,0
2023-06-28,Meghalaya,2-Wheelers,0
2023-06-28,Meghalaya,3-Wheelers,9
2023-06-28,Meghalaya,4-Wheelers,15
2023-06-28,Meghalaya,Bus,3
2023-06-28,Meghalaya,Others,6
2023-06-28,Mizoram,2-Wheelers,55
2023-06-28,Mizoram,3-Wheelers,0
2023-06-28,Mizoram,4-Wheelers,9
2023-06-28,Mizoram,Bus,3
2023-06-28,Mizoram,Others,0
2023-06-28,Nagaland,2-Wheelers,47
2023-06-28,Nagaland,3-Wheelers,11
2023-06-28,Nagaland,4-Wheelers,9
2023-06-28,Nagaland,Bus,2
2023-06-28,Nagaland,Others,4
2023-06-28,Odisha,2-Wheelers,44
2023-06-28,Odisha,3-Wheelers,20
2023-06-28,Odisha,4-Wheelers,0
2023-06-28,Odisha,Bus,3
2023-06-28,Odisha,Others,6
2023-06-28,Puducherry,2-Wheelers,83
2023-06-28,Puducherry,3-Wheelers,16
2023-06-28,Puducherry,4-Wheelers,8
2023-06-28,Puducherry,Bus,2
2023-06-28,Puducherry,Others,0
2023-06-28,Punjab,2-Wheelers,50
2023-06-28,Punjab,3-Wheelers,9
2023-06-28,Punjab,4-Wheelers,0
2023-06-28,Punjab,Bus,0
2023-06-28,Punjab,Others,5
2023-06-28,Rajasthan,2-Wheelers,74
2023-06-28,Rajasthan,3-Wheelers,15
2023-06-28,Rajasthan,4-Wheelers,0
2023-06-28,Rajasthan,Bus,0
2023-06-28,Rajasthan,Others,8
2023-06-28,Sikkim,2-Wheelers,74
2023-06-28,Sikkim,3-Wheelers,20
2023-06-28,Sikkim,4-Wheelers,0
2023-06-28,Sikkim,Bus,0
2023-06-28,Sikkim,Others,4
2023-06-28,Tamil Nadu,2-Wheelers,0
2023-06-28,Tamil Nadu,3-Wheelers,32
2023-06-28,Tamil Nadu,4-Wheelers,0
2023-06-28,Tamil Nadu,Bus,0
2023-06-28,Tamil Nadu,Others,0
2023-06-28,Telangana,2-Wheelers,0
2023-06-28,Telangana,3-Wheelers,18
2023-06-28,Telangana,4-Wheelers,15
2023-06-28,Telangana,Bus,0
2023-06-28,Telangana,Others,0
2023-06-28,Tripura,2-Wheelers,36
2023-06-28,Tripura,3-Wheelers,0
2023-06-28,Tripura,4-Wheelers,17
2023-06-28,Tripura,Bus,2
2023-06-28,Tripura,Others,8
2023-06-28,Uttar Pradesh,2-Wheelers,44
2023-06-28,Uttar Pradesh,3-Wheelers,34
2023-06-28,Uttar Pradesh,4-Wheelers,0
2023-06-28,Uttar Pradesh,Bus,2
2023-06-28,Uttar Pradesh,Others,10
2023-06-28,Uttarakhand,2-Wheelers,77
2023-06-28,Uttarakhand,3-Wheelers,0
2023-06-28,Uttarakhand,4-Wheelers,0
2023-06-28,Uttarakhand,Bus,2
2023-06-28,Uttarakhand,Others,3
2023-06-28,West Bengal,2-Wheelers,0
2023-06-28,West Bengal,3-Wheelers,18
2023-06-28,West Bengal,4-Wheelers,0
2023-06-28,West Bengal,Bus,3
2023-06-28,West Bengal,Others,0
2023-06-29,Andhra Pradesh,2-Wheelers,55
2023-06-29,Andhra Pradesh,3-Wheelers,17
2023-06-29,Andhra Pradesh,4-Wheelers,9
2023-06-29,Andhra Pradesh,Bus,1
2023-06-29,Andhra Pradesh,Others,6
2023-06-29,Arunachal Pradesh,2-Wheelers,63
2023-06-29,Arunachal Pradesh,3-Wheelers,24
2023-06-29,Arunachal Pradesh,4-Wheelers,6
2023-06-29,Arunachal Pradesh,Bus,3
2023-06-29,Arunachal Pradesh,Others,5
2023-06-29,Assam,2-Wheelers,32
2023-06-29,Assam,3-Wheelers,18
2023-06-29,Assam,4-Wheelers,0
2023-06-29,Assam,Bus,3
2023-06-29,Assam,Others,7
2023-06-29,Bihar,2-Wheelers,41
2023-06-29,Bihar,3-Wheelers,0
2023-06-29,Bihar,4-Wheelers,12
2023-06-29,Bihar,Bus,3
2023-06-29,Bihar,Others,8
2023-06-29,Chandigarh,2-Wheelers,63
2023-06-29,Chandigarh,3-Wheelers,26
2023-06-29,Chandigarh,4-Wheelers,0
2023-06-29,Chandigarh,Bus,1
2023-06-29,Chandigarh,Others,5
2023-06-29,Chhattisgarh,2-Wheelers,68
2023-06-29,Chhattisgarh,3-Wheelers,10
2023-06-29,Chhattisgarh,4-Wheelers,0
2023-06-29,Chhattisgarh,Bus,3
2023-06-29,Chhattisgarh,Others,6
2023-06-29,Delhi,2-Wheelers,105
2023-06-29,Delhi,3-Wheelers,0
2023-06-29,Delhi,4-Wheelers,19
2023-06-29,Delhi,Bus,4
2023-06-29,Delhi,Others,11
2023-06-29,Goa,2-Wheelers,82
2023-06-29,Goa,3-Wheelers,17
2023-06-29,Goa,4-Wheelers,12
2023-06-29,Goa,Bus,0
2023-06-29,Goa,Others,5
2023-06-29,Gujarat,2-Wheelers,97
2023-06-29,Gujarat,3-Wheelers,0
2023-06-29,Gujarat,4-Wheelers,0
2023-06-29,Gujarat,Bus,5
2023-06-29,Gujarat,Others,5
2023-06-29,Haryana,2-Wheelers,82
2023-06-29,Haryana,3-Wheelers,21
2023-06-29,Haryana,4-Wheelers,0
2023-06-29,Haryana,Bus,3
2023-06-29,Haryana,Others,8
2023-06-29,Himachal Pradesh,2-Wheelers,72
2023-06-29,Himachal Pradesh,3-Wheelers,23
2023-06-29,Himachal Pradesh,4-Wheelers,11
2023-06-29,Himachal Pradesh,Bus,0
2023-06-29,Himachal Pradesh,Others,8
2023-06-29,Jharkhand,2-Wheelers,0
2023-06-29,Jharkhand,3-Wheelers,0
2023-06-29,Jharkhand,4-Wheelers,7
2023-06-29,Jharkhand,Bus,2
2023-06-29,Jharkhand,Others,0
2023-06-29,Karnataka,2-Wheelers,0
2023-06-29,Karnataka,3-Wheelers,19
2023-06-29,Karnataka,4-Wheelers,0
2023-06-29,Karnataka,Bus,4
2023-06-29,Karnataka,Others,12
2023-06-29,Kerala,2-Wheelers,88
2023-06-29,Kerala,3-Wheelers,13
2023-06-29,Kerala,4-Wheelers,14
2023-06-29,Kerala,Bus,0
2023-06-29,Kerala,Others,0
2023-06-29,Madhya Pradesh,2-Wheelers,69
2023-06-29,Madhya Pradesh,3-Wheelers,0
2023-06-29,Madhya Pradesh,4-Wheelers,0
2023-06-29,Madhya Pradesh,Bus,2
2023-06-29,Madhya Pradesh,Others,4
2023-06-29,Maharashtra,2-Wheelers,142
2023-06-29,Maharashtra,3-Wheelers,28
2023-06-29,Maharashtra,4-Wheelers,13
2023-06-29,Maharashtra,Bus,4
2023-06-29,Maharashtra,Others,0
2023-06-29,Manipur,2-Wheelers,0
2023-06-29,Manipur,3-Wheelers,0
2023-06-29,Manipur,4-Wheelers,13
2023-06-29,Manipur,Bus,0
2023-06-29,Manipur,Others,4
2023-06-29,Meghalaya,2-Wheelers,0
2023-06-29,Meghalaya,3-Wheelers,17
2023-06-29,Meghalaya,4-Wheelers,0
2023-06-29,Meghalaya,Bus,0
2023-06-29,Meghalaya,Others,0
2023-06-29,Mizoram,2-Wheelers,45
2023-06-29,Mizoram,3-Wheelers,23
2023-06-29,Mizoram,4-Wheelers,6
2023-06-29,Mizoram,Bus,2
2023-06-29,Mizoram,Others,8
2023-06-29,Nagaland,2-Wheelers,45
2023-06-29,Nagaland,3-Wheelers,12
2023-06-29,Nagaland,4-Wheelers,15
2023-06-29,Nagaland,Bus,1
2023-06-29,Nagaland,Others,7
2023-06-29,Odisha,2-Wheelers,0
2023-06-29,Odisha,3-Wheelers,13
2023-06-29,Odisha,4-Wheelers,13
2023-06-29,Odisha,Bus,3
2023-06-29,Odisha,Others,0
2023-06-29,Puducherry,2-Wheelers,86
2023-06-29,Puducherry,3-Wheelers,0
2023-06-29,Puducherry,4-Wheelers,11
2023-06-29,Puducherry,Bus,0
2023-06-29,Puducherry,Others,0
2023-06-29,Punjab,2-Wheelers,0
2023-06-29,Punjab,3-Wheelers,11
2023-06-29,Punjab,4-Wheelers,15
2023-06-29,Punjab,Bus,1
2023-06-29,Punjab,Others,4
2023-06-29,Rajasthan,2-Wheelers,40
2023-06-29,Rajasthan,3-Wheelers,0
2023-06-29,Rajasthan,4-Wheelers,0
2023-06-29,Rajasthan,Bus,1
2023-06-29,Rajasthan,Others,0
2023-06-29,Sikkim,2-Wheelers,63
2023-06-29,Sikkim,3-Wheelers,19
2023-06-29,Sikkim,4-Wheelers,16
2023-06-29,Sikkim,Bus,1
2023-06-29,Sikkim,Others,3
2023-06-29,Tamil Nadu,2-Wheelers,135
2023-06-29,Tamil Nadu,3-Wheelers,29
2023-06-29,Tamil Nadu,4-Wheelers,0
2023-06-29,Tamil Nadu,Bus,0
2023-06-29,Tamil Nadu,Others,12
2023-06-29,Telangana,2-Wheelers,36
2023-06-29,Telangana,3-Wheelers,0
2023-06-29,Telangana,4-Wheelers,12
2023-06-29,Telangana,Bus,0
2023-06-29,Telangana,Others,7
2023-06-29,Tripura,2-Wheelers,68
2023-06-29,Tripura,3-Wheelers,0
2023-06-29,Tripura,4-Wheelers,0
2023-06-29,Tripura,Bus,2
2023-06-29,Tripura,Others,4
2023-06-29,Uttar Pradesh,2-Wheelers,66
2023-06-29,Uttar Pradesh,3-Wheelers,18
2023-06-29,Uttar Pradesh,4-Wheelers,14
2023-06-29,Uttar Pradesh,Bus,1
2023-06-29,Uttar Pradesh,Others,7
2023-06-29,Uttarakhand,2-Wheelers,59
2023-06-29,Uttarakhand,3-Wheelers,15
2023-06-29,Uttarakhand,4-Wheelers,12
2023-06-29,Uttarakhand,Bus,1
2023-06-29,Uttarakhand,Others,5
2023-06-29,West Bengal,2-Wheelers,0
2023-06-29,West Bengal,3-Wheelers,15
2023-06-29,West Bengal,4-Wheelers,17
2023-06-29,West Bengal,Bus,2
2023-06-29,West Bengal,Others,3
2023-06-30,Andhra Pradesh,2-Wheelers,0
2023-06-30,Andhra Pradesh,3-Wheelers,12
2023-06-30,Andhra Pradesh,4-Wheelers,15
2023-06-30,Andhra Pradesh,Bus,1
2023-06-30,Andhra Pradesh,Others,0
2023-06-30,Arunachal Pradesh,2-Wheelers,71
2023-06-30,Arunachal Pradesh,3-Wheelers,23
2023-06-30,Arunachal Pradesh,4-Wheelers,11
2023-06-30,Arunachal Pradesh,Bus,3
2023-06-30,Arunachal Pradesh,Others,0
2023-06-30,Assam,2-Wheelers,61
2023-06-30,Assam,3-Wheelers,0
2023-06-30,Assam,4-Wheelers,14
2023-06-30,Assam,Bus,0
2023-06-30,Assam,Others,7
2023-06-30,Bihar,2-Wheelers,58
2023-06-30,Bihar,3-Wheelers,13
2023-06-30,Bihar,4-Wheelers,16
2023-06-30,Bihar,Bus,0
2023-06-30,Bihar,Others,0
2023-06-30,Chandigarh,2-Wheelers,0
2023-06-30,Chandigarh,3-Wheelers,25
2023-06-30,Chandigarh,4-Wheelers,11
2023-06-30,Chandigarh,Bus,3
2023-06-30,Chandigarh,Others,0
2023-06-30,Chhattisgarh,2-Wheelers,81
2023-06-30,Chhattisgarh,3-Wheelers,23
2023-06-30,Chhattisgarh,4-Wheelers,0
2023-06-30,Chhattisgarh,Bus,2
2023-06-30,Chhattisgarh,Others,6
2023-06-30,Delhi,2-Wheelers,95
2023-06-30,Delhi,3-Wheelers,35
2023-06-30,Delhi,4-Wheelers,0
2023-06-30,Delhi,Bus,2
2023-06-30,Delhi,Others,7
2023-06-30,Goa,2-Wheelers,68
2023-06-30,Goa,3-Wheelers,11
2023-06-30,Goa,4-Wheelers,15
2023-06-30,Goa,Bus,0
2023-06-30,Goa,Others,8
2023-06-30,Gujarat,2-Wheelers,0
2023-06-30,Gujarat,3-Wheelers,28
2023-06-30,Gujarat,4-Wheelers,12
2023-06-30,Gujarat,Bus,4
2023-06-30,Gujarat,Others,0
2023-06-30,Haryana,2-Wheelers,71
2023-06-30,Haryana,3-Wheelers,16
2023-06-30,Haryana,4-Wheelers,0
2023-06-30,Haryana,Bus,0
2023-06-30,Haryana,Others,0
2023-06-30,Himachal Pradesh,2-Wheelers,30
2023-06-30,Himachal Pradesh,3-Wheelers,0
2023-06-30,Himachal Pradesh,4-Wheelers,12
2023-06-30,Himachal Pradesh,Bus,1
2023-06-30,Himachal Pradesh,Others,3
2023-06-30,Jharkhand,2-Wheelers,73
2023-06-30,Jharkhand,3-Wheelers,0
2023-06-30,Jharkhand,4-Wheelers,14
2023-06-30,Jharkhand,Bus,0
2023-06-30,Jharkhand,Others,6
2023-06-30,Karnataka,2-Wheelers,69
2023-06-30,Karnataka,3-Wheelers,0
2023-06-30,Karnataka,4-Wheelers,29
2023-06-30,Karnataka,Bus,4
2023-06-30,Karnataka,Others,10
2023-06-30,Kerala,2-Wheelers,63
2023-06-30,Kerala,3-Wheelers,0
2023-06-30,Kerala,4-Wheelers,0
2023-06-30,Kerala,Bus,0
2023-06-30,Kerala,Others,6
2023-06-30,Madhya Pradesh,2-Wheelers,88
2023-06-30,Madhya Pradesh,3-Wheelers,24
2023-06-30,Madhya Pradesh,4-Wheelers,7
2023-06-30,Madhya Pradesh,Bus,0
2023-06-30,Madhya Pradesh,Others,0
2023-06-30,Maharashtra,2-Wheelers,76
2023-06-30,Maharashtra,3-Wheelers,37
2023-06-30,Maharashtra,4-Wheelers,33
2023-06-30,Maharashtra,Bus,6
2023-06-30,Maharashtra,Others,10
2023-06-30,Manipur,2-Wheelers,85
2023-06-30,Manipur,3-Wheelers,22
2023-06-30,Manipur,4-Wheelers,0
2023-06-30,Manipur,Bus,1
2023-06-30,Manipur,Others,8
2023-06-30,Meghalaya,2-Wheelers,0
2023-06-30,Meghalaya,3-Wheelers,0
2023-06-30,Meghalaya,4-Wheelers,0
2023-06-30,Meghalaya,Bus,2
2023-06-30,Meghalaya,Others,6
2023-06-30,Mizoram,2-Wheelers,0
2023-06-30,Mizoram,3-Wheelers,10
2023-06-30,Mizoram,4-Wheelers,8
2023-06-30,Mizoram,Bus,3
2023-06-30,Mizoram,Others,5
2023-06-30,Nagaland,2-Wheelers,0
2023-06-30,Nagaland,3-Wheelers,14
2023-06-30,Nagaland,4-Wheelers,9
2023-06-30,Nagaland,Bus,3
2023-06-30,Nagaland,Others,5
2023-06-30,Odisha,2-Wheelers,0
2023-06-30,Odisha,3-Wheelers,16
2023-06-30,Odisha,4-Wheelers,0
2023-06-30,Odisha,Bus,3
2023-06-30,Odisha,Others,0
2023-06-30,Puducherry,2-Wheelers,47
2023-06-30,Puducherry,3-Wheelers,0
2023-06-30,Puducherry,4-Wheelers,7
2023-06-30,Puducherry,Bus,3
2023-06-30,Puducherry,Others,0
2023-06-30,Punjab,2-Wheelers,0
2023-06-30,Punjab,3-Wheelers,16
2023-06-30,Punjab,4-Wheelers,6
2023-06-30,Punjab,Bus,2
2023-06-30,Punjab,Others,3
2023-06-30,Rajasthan,2-Wheelers,67
2023-06-30,Rajasthan,3-Wheelers,24
2023-06-30,Rajasthan,4-Wheelers,11
2023-06-30,Rajasthan,Bus,2
2023-06-30,Rajasthan,Others,6
2023-06-30,Sikkim,2-Wheelers,36
2023-06-30,Sikkim,3-Wheelers,22
2023-06-30,Sikkim,4-Wheelers,7
2023-06-30,Sikkim,Bus,2
2023-06-30,Sikkim,Others,7
2023-06-30,Tamil Nadu,2-Wheelers,0
2023-06-30,Tamil Nadu,3-Wheelers,37
2023-06-30,Tamil Nadu,4-Wheelers,0
2023-06-30,Tamil Nadu,Bus,5
2023-06-30,Tamil Nadu,Others,9
2023-06-30,Telangana,2-Wheelers,77
2023-06-30,Telangana,3-Wheelers,27
2023-06-30,Telangana,4-Wheelers,14
2023-06-30,Telangana,Bus,0
2023-06-30,Telangana,Others,8
2023-06-30,Tripura,2-Wheelers,0
2023-06-30,Tripura,3-Wheelers,13
2023-06-30,Tripura,4-Wheelers,17
2023-06-30,Tripura,Bus,3
2023-06-30,Tripura,Others,4
2023-06-30,Uttar Pradesh,2-Wheelers,0
2023-06-30,Uttar Pradesh,3-Wheelers,30
2023-06-30,Uttar Pradesh,4-Wheelers,17
2023-06-30,Uttar Pradesh,Bus,0
2023-06-30,Uttar Pradesh,Others,7
2023-06-30,Uttarakhand,2-Wheelers,57
2023-06-30,Uttarakhand,3-Wheelers,20
2023-06-30,Uttarakhand,4-Wheelers,16
2023-06-30,Uttarakhand,Bus,1
2023-06-30,Uttarakhand,Others,5
2023-06-30,West Bengal,2-Wheelers,86
2023-06-30,West Bengal,3-Wheelers,14
2023-06-30,West Bengal,4-Wheelers,0
2023-06-30,West Bengal,Bus,2
2023-06-30,West Bengal,Others,4
2023-07-01,Andhra Pradesh,2-Wheelers,0
2023-07-01,Andhra Pradesh,3-Wheelers,25
2023-07-01,Andhra Pradesh,4-Wheelers,11
2023-07-01,Andhra Pradesh,Bus,0
2023-07-01,Andhra Pradesh,Others,7
2023-07-01,Arunachal Pradesh,2-Wheelers,32
2023-07-01,Arunachal Pradesh,3-Wheelers,23
2023-07-01,Arunachal Pradesh,4-Wheelers,0
2023-07-01,Arunachal Pradesh,Bus,1
2023-07-01,Arunachal Pradesh,Others,8
2023-07-01,Assam,2-Wheelers,71
2023-07-01,Assam,3-Wheelers,0
2023-07-01,Assam,4-Wheelers,13
2023-07-01,Assam,Bus,0
2023-07-01,Assam,Others,5
2023-07-01,Bihar,2-Wheelers,0
2023-07-01,Bihar,3-Wheelers,0
2023-07-01,Bihar,4-Wheelers,6
2023-07-01,Bihar,Bus,2
2023-07-01,Bihar,Others,3
2023-07-01,Chandigarh,2-Wheelers,0
2023-07-01,Chandigarh,3-Wheelers,15
2023-07-01,Chandigarh,4-Wheelers,6
2023-07-01,Chandigarh,Bus,1
2023-07-01,Chandigarh,Others,4
2023-07-01,Chhattisgarh,2-Wheelers,37
2023-07-01,Chhattisgarh,3-Wheelers,23
2023-07-01,Chhattisgarh,4-Wheelers,0
2023-07-01,Chhattisgarh,Bus,0
2023-07-01,Chhattisgarh,Others,0
2023-07-01,Delhi,2-Wheelers,0
2023-07-01,Delhi,3-Wheelers,24
2023-07-01,Delhi,4-Wheelers,21
2023-07-01,Delhi,Bus,0
2023-07-01,Delhi,Others,8
2023-07-01,Goa,2-Wheelers,65
2023-07-01,Goa,3-Wheelers,13
2023-07-01,Goa,4-Wheelers,15
2023-07-01,Goa,Bus,3
2023-07-01,Goa,Others,5
2023-07-01,Gujarat,2-Wheelers,101
2023-07-01,Gujarat,3-Wheelers,19
2023-07-01,Gujarat,4-Wheelers,0
2023-07-01,Gujarat,Bus,0
2023-07-01,Gujarat,Others,5
2023-07-01,Haryana,2-Wheelers,48
2023-07-01,Haryana,3-Wheelers,18
2023-07-01,Haryana,4-Wheelers,14
2023-07-01,Haryana,Bus,2
2023-07-01,Haryana,Others,8
2023-07-01,Himachal Pradesh,2-Wheelers,88
2023-07-01,Himachal Pradesh,3-Wheelers,17
2023-07-01,Himachal Pradesh,4-Wheelers,9
2023-07-01,Himachal Pradesh,Bus,1
2023-07-01,Himachal Pradesh,Others,5
2023-07-01,Jharkhand,2-Wheelers,83
2023-07-01,Jharkhand,3-Wheelers,23
2023-07-01,Jharkhand,4-Wheelers,0
2023-07-01,Jharkhand,Bus,1
2023-07-01,Jharkhand,Others,0
2023-07-01,Karnataka,2-Wheelers,152
2023-07-01,Karnataka,3-Wheelers,0
2023-07-01,Karnataka,4-Wheelers,20
2023-07-01,Karnataka,Bus,2
2023-07-01,Karnataka,Others,5
2023-07-01,Kerala,2-Wheelers,39
2023-07-01,Kerala,3-Wheelers,21
2023-07-01,Kerala,4-Wheelers,6
2023-07-01,Kerala,Bus,2
2023-07-01,Kerala,Others,7
2023-07-01,Madhya Pradesh,2-Wheelers,47
2023-07-01,Madhya Pradesh,3-Wheelers,15
2023-07-01,Madhya Pradesh,4-Wheelers,0
2023-07-01,Madhya Pradesh,Bus,2
2023-07-01,Madhya Pradesh,Others,8
2023-07-01,Maharashtra,2-Wheelers,0
2023-07-01,Maharashtra,3-Wheelers,0
2023-07-01,Maharashtra,4-Wheelers,0
2023-07-01,Maharashtra,Bus,3
2023-07-01,Maharashtra,Others,0
2023-07-01,Manipur,2-Wheelers,0
2023-07-01,Manipur,3-Wheelers,19
2023-07-01,Manipur,4-Wheelers,0
2023-07-01,Manipur,Bus,0
2023-07-01,Manipur,Others,5
2023-07-01,Meghalaya,2-Wheelers,0
2023-07-01,Meghalaya,3-Wheelers,23
2023-07-01,Meghalaya,4-Wheelers,0
2023-07-01,Meghalaya,Bus,1
2023-07-01,Meghalaya,Others,6
2023-07-01,Mizoram,2-Wheelers,44
2023-07-01,Mizoram,3-Wheelers,24
2023-07-01,Mizoram,4-Wheelers,8
2023-07-01,Mizoram,Bus,0
2023-07-01,Mizoram,Others,3
2023-07-01,Nagaland,2-Wheelers,45
2023-07-01,Nagaland,3-Wheelers,21
2023-07-01,Nagaland,4-Wheelers,15
2023-07-01,Nagaland,Bus,3
2023-07-01,Nagaland,Others,5
2023-07-01,Odisha,2-Wheelers,73
2023-07-01,Odisha,3-Wheelers,14
2023-07-01,Odisha,4-Wheelers,13
2023-07-01,Odisha,Bus,2
2023-07-01,Odisha,Others,4
2023-07-01,Puducherry,2-Wheelers,37
2023-07-01,Puducherry,3-Wheelers,13
2023-07-01,Puducherry,4-Wheelers,0
2023-07-01,Puducherry,Bus,2
2023-07-01,Puducherry,Others,5
2023-07-01,Punjab,2-Wheelers,73
2023-07-01,Punjab,3-Wheelers,17
2023-07-01,Punjab,4-Wheelers,7
2023-07-01,Punjab,Bus,2
2023-07-01,Punjab,Others,0
2023-07-01,Rajasthan,2-Wheelers,83
2023-07-01,Rajasthan,3-Wheelers,0
2023-07-01,Rajasthan,4-Wheelers,16
2023-07-01,Rajasthan,Bus,2
2023-07-01,Rajasthan,Others,5
2023-07-01,Sikkim,2-Wheelers,0
2023-07-01,Sikkim,3-Wheelers,15
2023-07-01,Sikkim,4-Wheelers,0
2023-07-01,Sikkim,Bus,3
2023-07-01,Sikkim,Others,6
2023-07-01,Tamil Nadu,2-Wheelers,0
2023-07-01,Tamil Nadu,3-Wheelers,31
2023-07-01,Tamil Nadu,4-Wheelers,14
2023-07-01,Tamil Nadu,Bus,4
2023-07-01,Tamil Nadu,Others,14
2023-07-01,Telangana,2-Wheelers,83
2023-07-01,Telangana,3-Wheelers,23
2023-07-01,Telangana,4-Wheelers,0
2023-07-01,Telangana,Bus,1
2023-07-01,Telangana,Others,0
2023-07-01,Tripura,2-Wheelers,0
2023-07-01,Tripura,3-Wheelers,21
2023-07-01,Tripura,4-Wheelers,12
2023-07-01,Tripura,Bus,3
2023-07-01,Tripura,Others,8
2023-07-01,Uttar Pradesh,2-Wheelers,109
2023-07-01,Uttar Pradesh,3-Wheelers,0
2023-07-01,Uttar Pradesh,4-Wheelers,16
2023-07-01,Uttar Pradesh,Bus,3
2023-07-01,Uttar Pradesh,Others,0
2023-07-01,Uttarakhand,2-Wheelers,0
2023-07-01,Uttarakhand,3-Wheelers,21
2023-07-01,Uttarakhand,4-Wheelers,0
2023-07-01,Uttarakhand,Bus,3
2023-07-01,Uttarakhand,Others,7
2023-07-01,West Bengal,2-Wheelers,62
2023-07-01,West Bengal,3-Wheelers,9
2023-07-01,West Bengal,4-Wheelers,9
2023-07-01,West Bengal,Bus,2
2023-07-01,West Bengal,Others,0
2023-07-02,Andhra Pradesh,2-Wheelers,65
2023-07-02,Andhra Pradesh,3-Wheelers,16
2023-07-02,Andhra Pradesh,4-Wheelers,15
2023-07-02,Andhra Pradesh,Bus,2
2023-07-02,Andhra Pradesh,Others,6
2023-07-02,Arunachal Pradesh,2-Wheelers,47
2023-07-02,Arunachal Pradesh,3-Wheelers,18
2023-07-02,Arunachal Pradesh,4-Wheelers,8
2023-07-02,Arunachal Pradesh,Bus,2
2023-07-02,Arunachal Pradesh,Others,8
2023-07-02,Assam,2-Wheelers,44
2023-07-02,Assam,3-Wheelers,18
2023-07-02,Assam,4-Wheelers,0
2023-07-02,Assam,Bus,2
2023-07-02,Assam,Others,8
2023-07-02,Bihar,2-Wheelers,44
2023-07-02,Bihar,3-Wheelers,15
2023-07-02,Bihar,4-Wheelers,17
2023-07-02,Bihar,Bus,1
2023-07-02,Bihar,Others,8
2023-07-02,Chandigarh,2-Wheelers,80
2023-07-02,Chandigarh,3-Wheelers,0
2023-07-02,Chandigarh,4-Wheelers,0
2023-07-02,Chandigarh,Bus,1
2023-07-02,Chandigarh,Others,0
2023-07-02,Chhattisgarh,2-Wheelers,87
2023-07-02,Chhattisgarh,3-Wheelers,18
2023-07-02,Chhattisgarh,4-Wheelers,8
2023-07-02,Chhattisgarh,Bus,3
2023-07-02,Chhattisgarh,Others,5
2023-07-02,Delhi,2-Wheelers,95
2023-07-02,Delhi,3-Wheelers,24
2023-07-02,Delhi,4-Wheelers,15
2023-07-02,Delhi,Bus,2
2023-07-02,Delhi,Others,7
2023-07-02,Goa,2-Wheelers,0
2023-07-02,Goa,3-Wheelers,18
2023-07-02,Goa,4-Wheelers,14
2023-07-02,Goa,Bus,2
2023-07-02,Goa,Others,5
2023-07-02,Gujarat,2-Wheelers,101
2023-07-02,Gujarat,3-Wheelers,25
2023-07-02,Gujarat,4-Wheelers,18
2023-07-02,Gujarat,Bus,3
2023-07-02,Gujarat,Others,6
2023-07-02,Haryana,2-Wheelers,58
2023-07-02,Haryana,3-Wheelers,0
2023-07-02,Haryana,4-Wheelers,0
2023-07-02,Haryana,Bus,0
2023-07-02,Haryana,Others,7
2023-07-02,Himachal Pradesh,2-Wheelers,0
